2,1.16015514E8
4,1.14867824E8
6,1.26134841E8
8,1.09293738E8
10,1.10942686E8
12,1.26057347E8
14,1.06242307E8
16,1.15268236E8
18,1.08304012E8
20,1.13121302E8
22,1.13982069E8
24,1.15992756E8
26,1.0305924E8
28,1.15902767E8
30,1.0390662E8
32,1.0688487E8
34,1.16568088E8
36,1.10166404E8
38,1.05831929E8
40,1.19245285E8
42,1.06904504E8
44,1.10063772E8
46,1.13796886E8
48,1.08161369E8
50,1.16376063E8
52,1.17535205E8
54,1.08962342E8
56,1.22376888E8
58,1.13728762E8
60,1.14597859E8
62,1.2345333E8
64,1.07591838E8
66,1.25677163E8
68,1.20840835E8
70,1.07022902E8
72,1.19957757E8
74,1.20463329E8
76,1.14995593E8
78,1.21494553E8
80,1.15570181E8
82,1.15980559E8
84,1.15665524E8
86,1.16689164E8
88,1.1585517E8
90,1.1663041E8
92,1.15271955E8
94,1.3140252E8
96,1.23471031E8
98,1.19010572E8
100,1.19662356E8
102,1.17309267E8
104,1.24981203E8
106,1.14938179E8
108,1.15538053E8
110,1.34539924E8
112,1.15588923E8
114,1.19520755E8
116,1.26882118E8
118,1.23251637E8
120,1.3723155E8
122,1.18404599E8
124,1.27464739E8
126,1.31320861E8
128,1.2037349E8
130,1.411552E8
132,1.37037888E8
134,1.26150905E8
136,1.26082931E8
138,1.24115973E8
140,1.29598138E8
142,1.3136474E8
144,1.35743688E8
146,1.34959523E8
148,1.24165058E8
150,1.40949788E8
152,1.23769703E8
154,1.43585338E8
156,1.32633504E8
158,1.34857338E8
160,1.34522521E8
162,1.25794372E8
164,1.5060296E8
166,1.28404041E8
168,1.4265615E8
170,1.28963755E8
172,1.3787203E8
174,1.58519725E8
176,1.3505204E8
178,1.5366525E8
180,1.37927213E8
182,1.5070113E8
184,1.42763542E8
186,1.47065739E8
188,1.50692949E8
190,1.50672274E8
192,1.49698315E8
194,1.47548554E8
196,1.48874435E8
198,1.46400419E8
200,1.40514124E8
202,1.42528976E8
204,1.3869933E8
206,1.40154468E8
208,1.51193613E8
210,1.45075876E8
212,1.53516656E8
214,1.57341543E8
216,1.55232985E8
218,1.39414925E8
220,1.53151645E8
222,1.51103029E8
224,1.51645043E8
226,1.50260558E8
228,1.61035836E8
230,1.49943738E8
232,1.43868989E8
234,1.60097574E8
236,1.45989149E8
238,1.69849659E8
240,1.51727595E8
242,1.63024657E8
244,1.56517962E8
246,1.60102632E8
248,1.5948699E8
250,1.62622758E8
252,1.53061955E8
254,1.65239269E8
256,1.53660192E8
258,1.71559888E8
260,1.55013591E8
262,1.60857197E8
264,1.58226109E8
266,1.67956031E8
268,1.575358E8
270,1.78691149E8
272,1.57949301E8
274,1.65345619E8
276,1.6723761E8
278,1.63811202E8
280,1.70964179E8
282,1.69559465E8
284,1.73087761E8
286,1.65263216E8
288,1.77369879E8
290,1.58426464E8
292,1.79065234E8
294,1.60608947E8
296,1.70235048E8
298,1.59901979E8
