2,2.86071924E8
4,2.7209915E8
6,2.68474172E8
8,2.57455108E8
10,2.59822031E8
12,2.50394945E8
14,2.56019604E8
16,2.49663286E8
18,2.68767044E8
20,2.52335724E8
22,2.72770421E8
24,2.43469097E8
26,2.56962327E8
28,2.60349765E8
30,2.53089992E8
32,2.52308058E8
34,2.56305187E8
36,2.50402382E8
38,2.49533286E8
40,2.57750806E8
42,2.60256653E8
44,2.58844948E8
46,2.60464891E8
48,2.62176757E8
50,2.53274283E8
52,2.51383333E8
54,2.63778999E8
56,2.59948609E8
58,2.491003E8
60,2.55984352E8
62,2.69795145E8
64,2.49459957E8
66,2.61077855E8
68,2.62619262E8
70,2.55750531E8
72,2.64996746E8
74,2.5055871E8
76,2.6644995E8
78,2.66954779E8
80,2.83728948E8
82,2.71411073E8
84,2.67625454E8
86,2.74843877E8
88,2.98071195E8
90,2.75780056E8
92,2.77401932E8
94,2.71985215E8
96,2.79179244E8
98,2.76712367E8
100,2.73517401E8
102,2.67622479E8
104,2.90910781E8
106,2.77339164E8
108,2.79876247E8
110,2.77915239E8
112,2.96738769E8
114,2.8242865E8
116,2.8019262E8
118,2.84387278E8
120,2.83358433E8
122,2.79265217E8
124,2.77963283E8
126,2.7935818E8
128,2.78983798E8
130,2.96368254E8
132,2.92707132E8
134,3.07748165E8
136,2.86479178E8
138,2.86447942E8
140,3.14832424E8
142,3.00794204E8
144,2.86402278E8
146,2.91566135E8
148,2.96847499E8
150,2.96332556E8
152,2.91025312E8
154,3.0769566E8
156,3.00947557E8
158,2.95711709E8
160,3.08203909E8
162,3.04064286E8
164,2.94598379E8
166,3.03940384E8
168,3.03889217E8
170,3.00446447E8
172,2.99427271E8
174,2.94536651E8
176,3.27218572E8
178,3.06165408E8
180,3.11603247E8
182,3.27532862E8
184,3.10483075E8
186,3.3281006E8
188,3.02705086E8
190,3.1449597E8
192,3.17037367E8
194,3.06181025E8
196,3.41547431E8
198,3.12623464E8
200,3.19897814E8
202,3.26627324E8
204,3.19159908E8
206,3.25622575E8
208,3.1854397E8
210,3.21799474E8
212,3.36875313E8
214,3.23433101E8
216,3.32836091E8
218,3.52541508E8
220,3.25870379E8
222,3.42619709E8
224,3.33360404E8
226,3.40953656E8
228,3.53868728E8
230,3.59937231E8
232,3.47179378E8
234,3.48814195E8
236,3.66625093E8
238,3.67954842E8
240,3.48272777E8
242,3.35335244E8
244,3.41208896E8
246,3.34485484E8
248,3.58353283E8
250,3.46380637E8
252,3.72821662E8
254,3.47107982E8
256,3.44042123E8
258,3.5526065E8
260,3.61428959E8
262,3.74076743E8
264,3.49518932E8
266,3.71057589E8
268,3.7227236E8
270,3.72690621E8
272,3.62255516E8
274,3.56243237E8
276,3.57324438E8
278,3.66280906E8
280,3.73671572E8
282,3.62383433E8
284,3.70669076E8
286,3.80214708E8
288,3.94656016E8
290,3.71490128E8
292,3.66394098E8
294,3.75480416E8
296,3.76987315E8
298,3.64146316E8
