2,2.2424857E7
4,2.3689457E7
6,2.2797306E7
8,2.1403747E7
10,2.1179743E7
12,2.1102843E7
14,2.0847603E7
16,2.3218691E7
18,2.2862009E7
20,2.1864102E7
22,2.1312122E7
24,2.0527065E7
26,2.0533015E7
28,2.1615704E7
30,2.2213793E7
32,2.0570498E7
34,2.0987569E7
36,2.0122637E7
38,2.1685464E7
40,2.0758358E7
42,2.0815326E7
44,2.0813541E7
46,2.3408783E7
48,2.2411173E7
50,2.3378439E7
52,2.4511849E7
54,2.0758804E7
56,2.211012E7
58,2.2224354E7
60,2.1179892E7
62,2.3163061E7
64,2.2442707E7
66,2.1779915E7
68,2.146369E7
70,2.2498484E7
72,2.2026082E7
74,2.4800556E7
76,2.4441047E7
78,2.3552764E7
80,2.5040625E7
82,2.6209435E7
84,2.1851013E7
86,2.1801779E7
88,2.1983542E7
90,2.2353164E7
92,2.2548164E7
94,2.2338438E7
96,2.2593382E7
98,2.2431104E7
100,2.3706265E7
102,2.4235041E7
104,2.5961186E7
106,2.5443268E7
108,2.2633542E7
110,2.2904549E7
112,2.4084961E7
114,2.3118439E7
116,2.3347054E7
118,2.3189983E7
120,2.3972512E7
122,2.3329651E7
124,2.3732146E7
126,2.4644973E7
128,2.966455E7
130,2.8616964E7
132,2.66332E7
134,2.4818256E7
136,2.4162753E7
138,2.69759E7
140,2.6270568E7
142,2.4441494E7
144,2.5025601E7
146,2.5532959E7
148,2.6234721E7
150,2.5141769E7
152,3.1872469E7
154,2.7987788E7
156,2.871201E7
158,2.5456357E7
160,2.5951666E7
162,2.883844E7
164,2.6205865E7
166,2.6122421E7
168,2.6036896E7
170,2.6272799E7
172,2.6622639E7
174,2.869431E7
176,2.9872194E7
178,2.984542E7
180,2.6821208E7
182,2.6800237E7
184,2.7230545E7
186,2.7326781E7
188,2.712122E7
190,2.715796E7
192,2.8247937E7
194,2.8076735E7
196,3.4141371E7
198,3.1055135E7
200,3.4953351E7
202,3.0343109E7
204,3.2108521E7
206,2.9024814E7
208,2.8461827E7
210,2.9466576E7
212,2.8127308E7
214,2.8769573E7
216,2.9231713E7
218,3.9065606E7
220,3.9038832E7
222,2.9878292E7
224,3.3907996E7
226,3.5845948E7
228,3.0327491E7
230,2.9486805E7
232,3.2847023E7
234,3.2281061E7
236,4.3980321E7
238,3.7696887E7
240,3.6581624E7
242,3.3064483E7
244,3.3102263E7
246,3.1198819E7
248,3.622747E7
250,3.4101062E7
252,3.0951164E7
254,3.7406394E7
256,3.5036497E7
258,3.6520491E7
260,3.1419253E7
262,3.3041874E7
264,3.2918865E7
266,3.2776371E7
268,3.6578648E7
270,3.609628E7
272,3.6225387E7
274,3.7071578E7
276,3.9351785E7
278,3.2703338E7
280,3.4307515E7
282,3.4631177E7
284,3.3109105E7
286,3.3352892E7
288,3.5078145E7
290,4.2620229E7
292,4.9400758E7
294,4.1642106E7
296,3.3485718E7
298,3.4075776E7
