2,5.1744626E7
4,4.8035906E7
6,4.7924945E7
8,6.0221996E7
10,5.1182383E7
12,4.5855058E7
14,4.8276123E7
16,4.6781122E7
18,4.6846569E7
20,5.2153218E7
22,4.7896981E7
24,4.6983857E7
26,4.6244464E7
28,4.7297553E7
30,4.5296832E7
32,4.8137794E7
34,5.6242269E7
36,4.517888E7
38,4.5293262E7
40,4.765364E7
42,4.5497336E7
44,4.6515619E7
46,5.6996984E7
48,5.3462738E7
50,4.5723869E7
52,4.6656329E7
54,5.0554248E7
56,4.631348E7
58,5.5510313E7
60,5.361029E7
62,4.9357623E7
64,5.3040908E7
66,5.0308527E7
68,5.0806216E7
70,5.423902E7
72,5.164839E7
74,4.8308698E7
76,4.8306169E7
78,4.9485838E7
80,4.8199075E7
82,5.0997944E7
84,5.9950543E7
86,5.6836492E7
88,5.0092852E7
90,5.0213779E7
92,4.8696169E7
94,5.4790404E7
96,6.2675189E7
98,4.9723675E7
100,5.1398355E7
102,5.1004786E7
104,5.2126594E7
106,5.7857305E7
108,5.7121183E7
110,5.351212E7
112,5.3934844E7
114,5.3905392E7
116,5.3131045E7
118,5.8509685E7
120,6.0700051E7
122,5.5091755E7
124,5.4741617E7
126,5.2690919E7
128,5.5954009E7
130,6.3892341E7
132,5.8114925E7
134,5.3131342E7
136,5.4859718E7
138,5.3690312E7
140,6.318805E7
142,5.6999958E7
144,5.8128906E7
146,5.6217281E7
148,5.5942705E7
150,5.9159239E7
152,6.4461128E7
154,5.6418082E7
156,5.6233791E7
158,5.6128036E7
160,5.7887053E7
162,6.2253656E7
164,6.673955E7
166,5.711806E7
168,5.8053048E7
170,5.7495417E7
172,6.2245624E7
174,6.7491289E7
176,5.9585531E7
178,6.3486872E7
180,6.3042134E7
182,6.5469446E7
184,7.1793338E7
186,6.0708232E7
188,6.2427981E7
190,6.1283713E7
192,6.7189344E7
194,7.1170111E7
196,6.2662844E7
198,6.4915979E7
200,6.81282E7
202,7.7293054E7
204,6.4015647E7
206,6.4095224E7
208,6.4957776E7
210,6.4016837E7
212,7.4535685E7
214,6.6544252E7
216,6.6398931E7
218,6.3905281E7
220,7.2189734E7
222,7.5199667E7
224,6.4423943E7
226,6.5080934E7
228,6.4153977E7
230,8.1509874E7
232,7.0923201E7
234,6.4776311E7
236,6.5397902E7
238,7.0378658E7
240,8.3727759E7
242,6.721225E7
244,6.6187421E7
246,7.5624026E7
248,8.2440698E7
250,7.0335821E7
252,6.7280373E7
254,7.1519357E7
256,7.1306359E7
258,7.4271073E7
260,7.4617492E7
262,6.8283784E7
264,6.8172376E7
266,8.4385939E7
268,7.3531679E7
270,7.0477422E7
272,7.2205947E7
274,8.3147369E7
276,7.4349758E7
278,7.9120641E7
280,7.4484221E7
282,8.8016272E7
284,7.7926246E7
286,7.2765215E7
288,7.3386955E7
290,8.5827988E7
292,9.2933665E7
294,7.2524551E7
296,7.204129E7
298,8.305619E7
